,,period,name,degree
commander@1.0.4,0.000355768149158631,2014-01-01,commander@1.0.4,0.000355768149158631
commander@1.0.4,0.0004489922564606629,2013-09-01,commander@1.0.4,0.0004489922564606629
commander@1.0.4,0.0005814369624465639,2013-06-01,commander@1.0.4,0.0005814369624465639
commander@1.0.4,0.0007553180629795176,2013-01-01,commander@1.0.4,0.0007553180629795176
commander@1.0.4,0.0007654282797568918,2013-03-01,commander@1.0.4,0.0007654282797568918
commander@1.0.5,0.00015715488205932178,2015-01-01,commander@1.0.5,0.00015715488205932178
commander@1.0.5,0.0001574728055295087,2015-03-01,commander@1.0.5,0.0001574728055295087
commander@1.0.5,0.00023061926795700578,2014-06-01,commander@1.0.5,0.00023061926795700578
commander@1.0.5,0.0002990976868298143,2014-04-01,commander@1.0.5,0.0002990976868298143
commander@1.0.5,0.00032231042411514255,2014-03-01,commander@1.0.5,0.00032231042411514255
commander@1.0.5,0.0003786006105134954,2014-01-01,commander@1.0.5,0.0003786006105134954
commander@1.0.5,0.00047667760278923357,2013-09-01,commander@1.0.5,0.00047667760278923357
commander@1.0.5,0.0006112861049562244,2013-06-01,commander@1.0.5,0.0006112861049562244
commander@1.0.5,0.0008395467993052474,2013-03-01,commander@1.0.5,0.0008395467993052474
commander@1.0.5,0.0009238951885154052,2013-01-01,commander@1.0.5,0.0009238951885154052
commander@1.1.1,0.00015405552566105318,2016-09-01,commander@1.1.1,0.00015405552566105318
commander@1.1.1,0.00017780198123027664,2016-06-01,commander@1.1.1,0.00017780198123027664
commander@1.1.1,0.0003409016833816118,2017-06-01,commander@1.1.1,0.0003409016833816118
commander@1.1.1,0.0003859495815640162,2016-03-01,commander@1.1.1,0.0003859495815640162
commander@1.1.1,0.00039073395734106535,2017-03-01,commander@1.1.1,0.00039073395734106535
commander@1.1.1,0.00043564433880599265,2016-01-01,commander@1.1.1,0.00043564433880599265
commander@1.1.1,0.0005537132071065141,2015-09-01,commander@1.1.1,0.0005537132071065141
commander@1.1.1,0.000606886897856193,2013-01-01,commander@1.1.1,0.000606886897856193
commander@1.1.1,0.000666616537546811,2015-06-01,commander@1.1.1,0.000666616537546811
commander@1.1.1,0.0007682879038013985,2015-01-01,commander@1.1.1,0.0007682879038013985
commander@1.1.1,0.0008150689344658745,2015-03-01,commander@1.1.1,0.0008150689344658745
commander@1.1.1,0.0012123665808905686,2014-06-01,commander@1.1.1,0.0012123665808905686
commander@1.1.1,0.0014783330579307336,2013-03-01,commander@1.1.1,0.0014783330579307336
commander@1.1.1,0.0016533552488618146,2014-04-01,commander@1.1.1,0.0016533552488618146
commander@1.1.1,0.0017939874227986359,2014-03-01,commander@1.1.1,0.0017939874227986359
commander@1.1.1,0.002107566351365411,2014-01-01,commander@1.1.1,0.002107566351365411
commander@1.1.1,0.002624471746753454,2013-09-01,commander@1.1.1,0.002624471746753454
commander@1.1.1,0.0027287686306435594,2013-06-01,commander@1.1.1,0.0027287686306435594
commander@1.2.0,0.0001584244170847472,2015-09-01,commander@1.2.0,0.0001584244170847472
commander@1.2.0,0.0001942721020987225,2015-06-01,commander@1.2.0,0.0001942721020987225
commander@1.2.0,0.0002423871780998241,2015-03-01,commander@1.2.0,0.0002423871780998241
commander@1.2.0,0.0002515895982807404,2015-01-01,commander@1.2.0,0.0002515895982807404
commander@1.2.0,0.0004247198512551008,2014-06-01,commander@1.2.0,0.0004247198512551008
commander@1.2.0,0.000516530011373922,2013-09-01,commander@1.2.0,0.000516530011373922
commander@1.2.0,0.0005493867014833263,2014-04-01,commander@1.2.0,0.0005493867014833263
commander@1.2.0,0.0006045975246586812,2014-03-01,commander@1.2.0,0.0006045975246586812
commander@1.2.0,0.0007210716894802964,2014-01-01,commander@1.2.0,0.0007210716894802964
commander@1.3.0,0.00016625851613457648,2013-09-01,commander@1.3.0,0.00016625851613457648
commander@1.3.2,0.00015878894842629284,2016-01-01,commander@1.3.2,0.00015878894842629284
commander@1.3.2,0.00019905212772340563,2015-09-01,commander@1.3.2,0.00019905212772340563
commander@1.3.2,0.0002046079143450035,2014-01-01,commander@1.3.2,0.0002046079143450035
commander@1.3.2,0.00023713748850670373,2015-06-01,commander@1.3.2,0.00023713748850670373
commander@1.3.2,0.00024325204483300963,2014-03-01,commander@1.3.2,0.00024325204483300963
commander@1.3.2,0.0002713747473327216,2015-03-01,commander@1.3.2,0.0002713747473327216
commander@1.3.2,0.0002905247731082421,2015-01-01,commander@1.3.2,0.0002905247731082421
commander@1.3.2,0.00029851823678344404,2014-04-01,commander@1.3.2,0.00029851823678344404
commander@1.3.2,0.0003133786127198975,2014-06-01,commander@1.3.2,0.0003133786127198975
commander@2.0.0,0.00017711283157731056,2017-01-01,commander@2.0.0,0.00017711283157731056
commander@2.0.0,0.00020489582364708415,2016-09-01,commander@2.0.0,0.00020489582364708415
commander@2.0.0,0.00023268865819689945,2016-06-01,commander@2.0.0,0.00023268865819689945
commander@2.0.0,0.0003190605609585714,2017-06-01,commander@2.0.0,0.0003190605609585714
commander@2.0.0,0.00036737577775097877,2017-03-01,commander@2.0.0,0.00036737577775097877
commander@2.0.0,0.0003675643679100106,2016-03-01,commander@2.0.0,0.0003675643679100106
commander@2.0.0,0.00037916484560140317,2013-09-01,commander@2.0.0,0.00037916484560140317
commander@2.0.0,0.00041510763155023204,2016-01-01,commander@2.0.0,0.00041510763155023204
commander@2.0.0,0.0005217374281804029,2015-09-01,commander@2.0.0,0.0005217374281804029
commander@2.0.0,0.0006189968041167522,2015-06-01,commander@2.0.0,0.0006189968041167522
commander@2.0.0,0.0007310965115663283,2015-01-01,commander@2.0.0,0.0007310965115663283
commander@2.0.0,0.0007322362532805656,2015-03-01,commander@2.0.0,0.0007322362532805656
commander@2.0.0,0.0010658062365317923,2014-06-01,commander@2.0.0,0.0010658062365317923
commander@2.0.0,0.0013202812113287845,2014-04-01,commander@2.0.0,0.0013202812113287845
commander@2.0.0,0.0014220770866086938,2014-03-01,commander@2.0.0,0.0014220770866086938
commander@2.0.0,0.001570708687345085,2014-01-01,commander@2.0.0,0.001570708687345085
commander@2.1.0,0.0002811825275564008,2017-01-01,commander@2.1.0,0.0002811825275564008
commander@2.1.0,0.00033041128689550786,2016-09-01,commander@2.1.0,0.00033041128689550786
commander@2.1.0,0.0003682252271132196,2017-06-01,commander@2.1.0,0.0003682252271132196
commander@2.1.0,0.0003702838238258439,2016-06-01,commander@2.1.0,0.0003702838238258439
commander@2.1.0,0.00038766428894920687,2014-01-01,commander@2.1.0,0.00038766428894920687
commander@2.1.0,0.0004246837378443563,2017-03-01,commander@2.1.0,0.0004246837378443563
commander@2.1.0,0.0004750813212147721,2016-03-01,commander@2.1.0,0.0004750813212147721
commander@2.1.0,0.0005316918909490341,2016-01-01,commander@2.1.0,0.0005316918909490341
commander@2.1.0,0.0006644745416021324,2015-09-01,commander@2.1.0,0.0006644745416021324
commander@2.1.0,0.0007934760238372326,2015-06-01,commander@2.1.0,0.0007934760238372326
commander@2.1.0,0.0009503109689331249,2015-01-01,commander@2.1.0,0.0009503109689331249
commander@2.1.0,0.0009546742615304384,2015-03-01,commander@2.1.0,0.0009546742615304384
commander@2.1.0,0.0011134595521851143,2014-03-01,commander@2.1.0,0.0011134595521851143
commander@2.1.0,0.0012103096911060334,2014-06-01,commander@2.1.0,0.0012103096911060334
commander@2.1.0,0.00142225935762596,2014-04-01,commander@2.1.0,0.00142225935762596
commander@2.2.0,0.00017600432772548705,2017-01-01,commander@2.2.0,0.00017600432772548705
commander@2.2.0,0.00020664636898662245,2016-09-01,commander@2.2.0,0.00020664636898662245
commander@2.2.0,0.00023579785558627275,2016-06-01,commander@2.2.0,0.00023579785558627275
commander@2.2.0,0.0004495698527683599,2017-06-01,commander@2.2.0,0.0004495698527683599
commander@2.2.0,0.0005091072819141925,2016-03-01,commander@2.2.0,0.0005091072819141925
commander@2.2.0,0.0005189191389556305,2017-03-01,commander@2.2.0,0.0005189191389556305
commander@2.2.0,0.0005240803121945502,2014-06-01,commander@2.2.0,0.0005240803121945502
commander@2.2.0,0.0005753086438918023,2016-01-01,commander@2.2.0,0.0005753086438918023
commander@2.2.0,0.0007317045474178531,2015-09-01,commander@2.2.0,0.0007317045474178531
commander@2.2.0,0.0008660737491002611,2015-06-01,commander@2.2.0,0.0008660737491002611
commander@2.2.0,0.0009292578725357005,2015-01-01,commander@2.2.0,0.0009292578725357005
commander@2.2.0,0.0010411714506831124,2015-03-01,commander@2.2.0,0.0010411714506831124
commander@2.3.0,0.00021849807975451128,2017-01-01,commander@2.3.0,0.00021849807975451128
commander@2.3.0,0.0002512051638101738,2016-09-01,commander@2.3.0,0.0002512051638101738
commander@2.3.0,0.0002703927908022826,2016-06-01,commander@2.3.0,0.0002703927908022826
commander@2.3.0,0.0003763629464458817,2017-06-01,commander@2.3.0,0.0003763629464458817
commander@2.3.0,0.00043069556099615934,2017-03-01,commander@2.3.0,0.00043069556099615934
commander@2.3.0,0.00043534056999191753,2016-03-01,commander@2.3.0,0.00043534056999191753
commander@2.3.0,0.00048397734129873094,2016-01-01,commander@2.3.0,0.00048397734129873094
commander@2.3.0,0.0005885715565625317,2015-09-01,commander@2.3.0,0.0005885715565625317
commander@2.3.0,0.0006652192050603377,2015-01-01,commander@2.3.0,0.0006652192050603377
commander@2.3.0,0.0006840809450298687,2015-06-01,commander@2.3.0,0.0006840809450298687
commander@2.3.0,0.000786618787878033,2015-03-01,commander@2.3.0,0.000786618787878033
commander@2.5.0,0.0002906353322215381,2017-06-01,commander@2.5.0,0.0002906353322215381
commander@2.5.0,0.00030412738855283374,2016-03-01,commander@2.5.0,0.00030412738855283374
commander@2.5.0,0.0003312255717706121,2017-03-01,commander@2.5.0,0.0003312255717706121
commander@2.5.0,0.00033389983394563376,2016-01-01,commander@2.5.0,0.00033389983394563376
commander@2.5.0,0.0003563099403436899,2015-01-01,commander@2.5.0,0.0003563099403436899
commander@2.5.0,0.0004090018733338465,2015-09-01,commander@2.5.0,0.0004090018733338465
commander@2.5.0,0.00046818950610481955,2015-06-01,commander@2.5.0,0.00046818950610481955
commander@2.5.0,0.0005138871457618406,2015-03-01,commander@2.5.0,0.0005138871457618406
commander@2.6.0,0.00027124441658607,2017-01-01,commander@2.6.0,0.00027124441658607
commander@2.6.0,0.0003102589336476019,2016-09-01,commander@2.6.0,0.0003102589336476019
commander@2.6.0,0.0003452597066660823,2016-06-01,commander@2.6.0,0.0003452597066660823
commander@2.6.0,0.0005085038916511191,2015-03-01,commander@2.6.0,0.0005085038916511191
commander@2.6.0,0.0005125191801396126,2017-06-01,commander@2.6.0,0.0005125191801396126
commander@2.6.0,0.0005777096843893927,2016-03-01,commander@2.6.0,0.0005777096843893927
commander@2.6.0,0.0005883809297088968,2017-03-01,commander@2.6.0,0.0005883809297088968
commander@2.6.0,0.0006410857999213776,2016-01-01,commander@2.6.0,0.0006410857999213776
commander@2.6.0,0.0007473223032572626,2015-09-01,commander@2.6.0,0.0007473223032572626
commander@2.6.0,0.0008268546305638902,2015-06-01,commander@2.6.0,0.0008268546305638902
commander@2.7.1,0.00022845740650521458,2017-06-01,commander@2.7.1,0.00022845740650521458
commander@2.7.1,0.0002464729704992708,2016-03-01,commander@2.7.1,0.0002464729704992708
commander@2.7.1,0.00025581840193475024,2017-03-01,commander@2.7.1,0.00025581840193475024
commander@2.7.1,0.00026274691308784075,2016-01-01,commander@2.7.1,0.00026274691308784075
commander@2.7.1,0.0002685102909907437,2015-06-01,commander@2.7.1,0.0002685102909907437
commander@2.7.1,0.000281733903443391,2015-09-01,commander@2.7.1,0.000281733903443391
commander@2.8.1,0.00020590870949395342,2015-06-01,commander@2.8.1,0.00020590870949395342
commander@2.8.1,0.00038886697422618207,2017-01-01,commander@2.8.1,0.00038886697422618207
commander@2.8.1,0.0004206908475740554,2016-09-01,commander@2.8.1,0.0004206908475740554
commander@2.8.1,0.00045233440252047093,2016-06-01,commander@2.8.1,0.00045233440252047093
commander@2.8.1,0.0007799648298567117,2015-09-01,commander@2.8.1,0.0007799648298567117
commander@2.8.1,0.001000834149661618,2016-03-01,commander@2.8.1,0.001000834149661618
commander@2.8.1,0.0010088697594486423,2017-06-01,commander@2.8.1,0.0010088697594486423
commander@2.8.1,0.0010704049646913837,2016-01-01,commander@2.8.1,0.0010704049646913837
commander@2.8.1,0.0011345661601812854,2017-03-01,commander@2.8.1,0.0011345661601812854
commander@2.9.0,0.00042059298066074024,2016-01-01,commander@2.9.0,0.00042059298066074024
commander@2.9.0,0.000615932096349297,2016-06-01,commander@2.9.0,0.000615932096349297
commander@2.9.0,0.000811097884245625,2016-03-01,commander@2.9.0,0.000811097884245625
commander@2.9.0,0.0008482780186272491,2016-09-01,commander@2.9.0,0.0008482780186272491
commander@2.9.0,0.0010455061750084353,2017-01-01,commander@2.9.0,0.0010455061750084353
commander@2.9.0,0.004362945168148672,2017-03-01,commander@2.9.0,0.004362945168148672
commander@2.9.0,0.004822198629816624,2017-06-01,commander@2.9.0,0.004822198629816624
commondir@0.0.1,0.0001937058658160556,2013-03-01,commondir@0.0.1,0.0001937058658160556
commondir@0.0.1,0.00021884079064019889,2013-01-01,commondir@0.0.1,0.00021884079064019889
component-emitter@1.1.2,0.0001470686579560336,2016-03-01,component-emitter@1.1.2,0.0001470686579560336
component-emitter@1.1.2,0.00014908003696283725,2016-01-01,component-emitter@1.1.2,0.00014908003696283725
component-emitter@1.1.2,0.00015405144862420904,2017-01-01,component-emitter@1.1.2,0.00015405144862420904
component-emitter@1.1.2,0.00017733597905579096,2016-09-01,component-emitter@1.1.2,0.00017733597905579096
component-emitter@1.1.2,0.00019474723582290778,2016-06-01,component-emitter@1.1.2,0.00019474723582290778
compress-buffer@0.5.1,0.0001705324050803682,2013-06-01,compress-buffer@0.5.1,0.0001705324050803682
compress-buffer@0.5.1,0.00025441530741729374,2013-03-01,compress-buffer@0.5.1,0.00025441530741729374
compress-buffer@0.5.1,0.0003066303478714979,2013-01-01,compress-buffer@0.5.1,0.0003066303478714979
compression@1.6.2,0.00017924712768708435,2017-06-01,compression@1.6.2,0.00017924712768708435
concat-map@0.0.0,0.00018066891659729726,2015-06-01,concat-map@0.0.0,0.00018066891659729726
concat-map@0.0.0,0.00023181877575465635,2015-09-01,concat-map@0.0.0,0.00023181877575465635
concat-map@0.0.0,0.00026826271386525013,2016-01-01,concat-map@0.0.0,0.00026826271386525013
concat-map@0.0.0,0.000273706582928037,2016-03-01,concat-map@0.0.0,0.000273706582928037
concat-stream@0.1.1,0.00017233269190244655,2014-01-01,concat-stream@0.1.1,0.00017233269190244655
concat-stream@0.1.1,0.00019745823236508897,2013-06-01,concat-stream@0.1.1,0.00019745823236508897
concat-stream@0.1.1,0.00020077355189278287,2013-09-01,concat-stream@0.1.1,0.00020077355189278287
concat-stream@1.0.0,0.00018826142912219872,2014-01-01,concat-stream@1.0.0,0.00018826142912219872
concat-stream@1.4.6,0.00016179384975373458,2016-03-01,concat-stream@1.4.6,0.00016179384975373458
concat-stream@1.4.6,0.00017429212209484044,2016-01-01,concat-stream@1.4.6,0.00017429212209484044
concat-stream@1.4.6,0.00020469669336711625,2015-09-01,concat-stream@1.4.6,0.00020469669336711625
concat-stream@1.4.6,0.00021710074138393544,2015-01-01,concat-stream@1.4.6,0.00021710074138393544
concat-stream@1.4.6,0.00023510883443257654,2015-06-01,concat-stream@1.4.6,0.00023510883443257654
concat-stream@1.4.6,0.00026281694487927825,2015-03-01,concat-stream@1.4.6,0.00026281694487927825
concat-stream@1.4.7,0.00015601498492912974,2015-09-01,concat-stream@1.4.7,0.00015601498492912974
concat-stream@1.4.7,0.00016336788899248188,2016-06-01,concat-stream@1.4.7,0.00016336788899248188
concat-stream@1.4.7,0.000167886970602279,2016-03-01,concat-stream@1.4.7,0.000167886970602279
concat-stream@1.4.7,0.0001683661757965753,2016-01-01,concat-stream@1.4.7,0.0001683661757965753
concat-stream@1.4.7,0.00017061904218104883,2016-09-01,concat-stream@1.4.7,0.00017061904218104883
concat-stream@1.4.7,0.00017690281935478155,2017-01-01,concat-stream@1.4.7,0.00017690281935478155
config-chain@1.1.5,0.00014816245861499133,2017-01-01,config-chain@1.1.5,0.00014816245861499133
config-chain@1.1.5,0.00015765163674802388,2016-09-01,config-chain@1.1.5,0.00015765163674802388
config-chain@1.1.5,0.000166511669516534,2016-06-01,config-chain@1.1.5,0.000166511669516534
configurable@0.0.1,0.00020337136489428478,2013-01-01,configurable@0.0.1,0.00020337136489428478
connect@*,0.00015033466026497305,2015-01-01,connect@*,0.00015033466026497305
connect@*,0.0001637784356930799,2015-03-01,connect@*,0.0001637784356930799
connect@*,0.00025895412853524277,2014-06-01,connect@*,0.00025895412853524277
connect@*,0.00034707382663258827,2014-04-01,connect@*,0.00034707382663258827
connect@*,0.00037744301564565793,2014-03-01,connect@*,0.00037744301564565793
connect@*,0.0004335185907155454,2014-01-01,connect@*,0.0004335185907155454
connect@*,0.0005236363460337859,2013-09-01,connect@*,0.0005236363460337859
connect@*,0.0006003892556471744,2013-06-01,connect@*,0.0006003892556471744
connect@*,0.0007596416282807098,2013-03-01,connect@*,0.0007596416282807098
connect@*,0.0008146811266467097,2013-01-01,connect@*,0.0008146811266467097
connect@1.8.5,0.00017898665893190777,2013-09-01,connect@1.8.5,0.00017898665893190777
connect@1.8.5,0.0002439237887368205,2013-06-01,connect@1.8.5,0.0002439237887368205
connect@1.8.5,0.00037304623884969337,2013-03-01,connect@1.8.5,0.00037304623884969337
connect@1.8.5,0.0004170667275790953,2013-01-01,connect@1.8.5,0.0004170667275790953
connect@1.8.6,0.00020896012588071132,2013-01-01,connect@1.8.6,0.00020896012588071132
connect@1.x,0.00023671189209686753,2014-04-01,connect@1.x,0.00023671189209686753
connect@1.x,0.00023983309744919195,2014-06-01,connect@1.x,0.00023983309744919195
connect@1.x,0.0002601756895618509,2014-03-01,connect@1.x,0.0002601756895618509
connect@1.x,0.0003155029407822494,2014-01-01,connect@1.x,0.0003155029407822494
connect@1.x,0.0005132009003963909,2013-09-01,connect@1.x,0.0005132009003963909
connect@1.x,0.0007061606389242838,2013-06-01,connect@1.x,0.0007061606389242838
connect@1.x,0.0009173293929296567,2013-03-01,connect@1.x,0.0009173293929296567
connect@1.x,0.0011995943713913905,2013-01-01,connect@1.x,0.0011995943713913905
connect@2.12.0,0.00016514396920964592,2014-06-01,connect@2.12.0,0.00016514396920964592
connect@2.4.3,0.00020488239021097484,2013-03-01,connect@2.4.3,0.00020488239021097484
connect@2.4.3,0.000232868541742274,2013-01-01,connect@2.4.3,0.000232868541742274
connect@2.7.0,0.00020377305569757766,2013-03-01,connect@2.7.0,0.00020377305569757766
connect@2.7.1,0.0002152673859417149,2013-03-01,connect@2.7.1,0.0002152673859417149
connect@2.7.2,0.00018862463075569193,2013-09-01,connect@2.7.2,0.00018862463075569193
connect@2.7.2,0.00020430295402997675,2013-03-01,connect@2.7.2,0.00020430295402997675
connect@2.7.2,0.00022252569216630637,2013-06-01,connect@2.7.2,0.00022252569216630637
connect@2.7.3,0.0001646200894202986,2014-01-01,connect@2.7.3,0.0001646200894202986
connect@2.7.3,0.00017305060314312014,2013-09-01,connect@2.7.3,0.00017305060314312014
connect@2.7.3,0.00017488276541059828,2013-06-01,connect@2.7.3,0.00017488276541059828
content-type@1.0.1,0.00025281804483951104,2017-01-01,content-type@1.0.1,0.00025281804483951104
content-type@1.0.1,0.0002763931317856668,2016-06-01,content-type@1.0.1,0.0002763931317856668
content-type@1.0.1,0.00027863783940513864,2016-09-01,content-type@1.0.1,0.00027863783940513864
cookie-jar@0.3.0,0.00015421367429879017,2015-01-01,cookie-jar@0.3.0,0.00015421367429879017
cookie-jar@0.3.0,0.00019131388635458205,2013-09-01,cookie-jar@0.3.0,0.00019131388635458205
cookie-jar@0.3.0,0.00023539477935646797,2014-04-01,cookie-jar@0.3.0,0.00023539477935646797
cookie-jar@0.3.0,0.0002477589156975692,2014-03-01,cookie-jar@0.3.0,0.0002477589156975692
cookie-jar@0.3.0,0.00025156082531703835,2014-06-01,cookie-jar@0.3.0,0.00025156082531703835
cookie-jar@0.3.0,0.0002635606578873049,2014-01-01,cookie-jar@0.3.0,0.0002635606578873049
cookie-parser@1.4.3,0.000188339592196379,2017-03-01,cookie-parser@1.4.3,0.000188339592196379
cookie-parser@1.4.3,0.00024293585829519756,2017-06-01,cookie-parser@1.4.3,0.00024293585829519756
cookie-signature@0.0.1,0.0001959437059724786,2013-03-01,cookie-signature@0.0.1,0.0001959437059724786
cookie-signature@0.0.1,0.00023090612446774575,2013-09-01,cookie-signature@0.0.1,0.00023090612446774575
cookie-signature@0.0.1,0.0002712916226455801,2013-06-01,cookie-signature@0.0.1,0.0002712916226455801
cookie-signature@1.0.1,0.00019478574061329373,2015-01-01,cookie-signature@1.0.1,0.00019478574061329373
cookie-signature@1.0.1,0.0002393545966071068,2014-01-01,cookie-signature@1.0.1,0.0002393545966071068
cookie-signature@1.0.1,0.0002667285197067909,2014-03-01,cookie-signature@1.0.1,0.0002667285197067909
cookie-signature@1.0.1,0.00027147526686920406,2014-04-01,cookie-signature@1.0.1,0.00027147526686920406
cookie-signature@1.0.1,0.00030008400511033137,2014-06-01,cookie-signature@1.0.1,0.00030008400511033137
cookie-signature@1.0.3,0.00016256603700666474,2015-01-01,cookie-signature@1.0.3,0.00016256603700666474
cookie-signature@1.0.6,0.00034525446044447565,2016-06-01,cookie-signature@1.0.6,0.00034525446044447565
cookie-signature@1.0.6,0.0003814911884747945,2016-09-01,cookie-signature@1.0.6,0.0003814911884747945
cookie-signature@1.0.6,0.0004202320728243888,2017-01-01,cookie-signature@1.0.6,0.0004202320728243888
cookie@0.0.4,0.00018816221212846233,2013-09-01,cookie@0.0.4,0.00018816221212846233
cookie@0.0.4,0.00025450812158743063,2013-06-01,cookie@0.0.4,0.00025450812158743063
cookie@0.0.4,0.00032431386650020434,2013-03-01,cookie@0.0.4,0.00032431386650020434
cookie@0.0.4,0.00036576592392225006,2013-01-01,cookie@0.0.4,0.00036576592392225006
cookie@0.0.5,0.00019424830918093818,2014-06-01,cookie@0.0.5,0.00019424830918093818
cookie@0.0.5,0.00020609785370830482,2014-04-01,cookie@0.0.5,0.00020609785370830482
cookie@0.0.5,0.00021265529246614157,2013-01-01,cookie@0.0.5,0.00021265529246614157
cookie@0.0.5,0.00022509564016456014,2014-03-01,cookie@0.0.5,0.00022509564016456014
cookie@0.0.5,0.0002670628170080263,2014-01-01,cookie@0.0.5,0.0002670628170080263
cookie@0.0.5,0.0003115027554887481,2013-03-01,cookie@0.0.5,0.0003115027554887481
cookie@0.0.5,0.00037328151441454454,2013-09-01,cookie@0.0.5,0.00037328151441454454
cookie@0.0.5,0.00042556807975208805,2013-06-01,cookie@0.0.5,0.00042556807975208805
cookie@0.1.0,0.00015625162421709876,2015-06-01,cookie@0.1.0,0.00015625162421709876
cookie@0.1.0,0.0001602018703825534,2016-09-01,cookie@0.1.0,0.0001602018703825534
cookie@0.1.0,0.0001649695714571093,2013-09-01,cookie@0.1.0,0.0001649695714571093
cookie@0.1.0,0.0001800514705507377,2016-06-01,cookie@0.1.0,0.0001800514705507377
cookie@0.1.0,0.00018347795851605454,2015-03-01,cookie@0.1.0,0.00018347795851605454
cookie@0.1.0,0.0002884245779997875,2015-01-01,cookie@0.1.0,0.0002884245779997875
cookie@0.1.0,0.00030823792300359087,2014-01-01,cookie@0.1.0,0.00030823792300359087
cookie@0.1.0,0.00035070535997290276,2014-03-01,cookie@0.1.0,0.00035070535997290276
cookie@0.1.0,0.00035464936610044956,2014-04-01,cookie@0.1.0,0.00035464936610044956
cookie@0.1.0,0.00038696296399601493,2014-06-01,cookie@0.1.0,0.00038696296399601493
cookie@0.1.2,0.00015426811650870047,2016-03-01,cookie@0.1.2,0.00015426811650870047
cookie@0.1.2,0.00016635376512453998,2016-01-01,cookie@0.1.2,0.00016635376512453998
cookie@0.1.2,0.00019647516645995164,2015-09-01,cookie@0.1.2,0.00019647516645995164
cookie@0.1.2,0.0001986957226900109,2015-03-01,cookie@0.1.2,0.0001986957226900109
cookie@0.1.2,0.00021019770779405616,2015-06-01,cookie@0.1.2,0.00021019770779405616
cookie@0.1.2,0.00027080711797262535,2015-01-01,cookie@0.1.2,0.00027080711797262535
cookie@0.1.2,0.0002814205720182994,2017-01-01,cookie@0.1.2,0.0002814205720182994
cookie@0.1.2,0.00031619798775162067,2016-09-01,cookie@0.1.2,0.00031619798775162067
cookie@0.1.2,0.00034888137406560303,2016-06-01,cookie@0.1.2,0.00034888137406560303
cookie@0.1.3,0.0001480203409158316,2016-06-01,cookie@0.1.3,0.0001480203409158316
cookiejar@1.3.0,0.000167121286572603,2013-09-01,cookiejar@1.3.0,0.000167121286572603
cookiejar@1.3.0,0.0001854732868645502,2013-06-01,cookiejar@1.3.0,0.0001854732868645502
core-js@0.8.0,0.0003741717125350989,2017-01-01,core-js@0.8.0,0.0003741717125350989
core-js@0.8.0,0.00042854297475639904,2016-01-01,core-js@0.8.0,0.00042854297475639904
core-js@0.8.0,0.000449227522787869,2016-09-01,core-js@0.8.0,0.000449227522787869
core-js@0.8.0,0.000524232329816619,2016-06-01,core-js@0.8.0,0.000524232329816619
core-js@0.8.0,0.0007079523342925223,2016-03-01,core-js@0.8.0,0.0007079523342925223
core-js@0.9.0,0.00020265331761920195,2015-09-01,core-js@0.9.0,0.00020265331761920195
core-js@0.9.0,0.0002754552886243066,2016-03-01,core-js@0.9.0,0.0002754552886243066
core-js@0.9.0,0.0002805634079064677,2016-01-01,core-js@0.9.0,0.0002805634079064677
core-js@0.9.0,0.00037934806513719105,2017-01-01,core-js@0.9.0,0.00037934806513719105
core-js@0.9.0,0.00045074438392722003,2016-09-01,core-js@0.9.0,0.00045074438392722003
core-js@0.9.0,0.0005141113864804382,2016-06-01,core-js@0.9.0,0.0005141113864804382
core-js@1.0.0,0.0003333721247431412,2016-01-01,core-js@1.0.0,0.0003333721247431412
core-js@1.0.0,0.0004249154031372226,2016-03-01,core-js@1.0.0,0.0004249154031372226
core-js@1.0.0,0.0005491963346216982,2017-01-01,core-js@1.0.0,0.0005491963346216982
core-js@1.0.0,0.000598237625381015,2016-09-01,core-js@1.0.0,0.000598237625381015
core-js@1.0.0,0.0006552193039188472,2016-06-01,core-js@1.0.0,0.0006552193039188472
core-js@1.2.0,0.0004540566601541164,2016-06-01,core-js@1.2.0,0.0004540566601541164
core-js@1.2.0,0.00046356330598047604,2016-09-01,core-js@1.2.0,0.00046356330598047604
core-js@1.2.0,0.0005053596867170626,2017-01-01,core-js@1.2.0,0.0005053596867170626
core-js@2.1.0,0.00025554521259056053,2016-06-01,core-js@2.1.0,0.00025554521259056053
core-js@2.1.0,0.00034217195509257035,2016-09-01,core-js@2.1.0,0.00034217195509257035
core-js@2.1.0,0.00039820072492898287,2017-01-01,core-js@2.1.0,0.00039820072492898287
core-js@2.4.0,0.00019726787486234657,2017-06-01,core-js@2.4.0,0.00019726787486234657
core-js@2.4.0,0.0002139313930698332,2017-03-01,core-js@2.4.0,0.0002139313930698332
core-js@2.4.0,0.00035233503300884935,2016-09-01,core-js@2.4.0,0.00035233503300884935
core-js@2.4.0,0.000726237854320439,2017-01-01,core-js@2.4.0,0.000726237854320439
core-js@2.4.1,0.0003497588263760793,2017-03-01,core-js@2.4.1,0.0003497588263760793
core-js@2.4.1,0.0005313226140722968,2017-06-01,core-js@2.4.1,0.0005313226140722968
core-util-is@1.0.0,0.0001863560028364434,2017-01-01,core-util-is@1.0.0,0.0001863560028364434
core-util-is@1.0.0,0.00020763803937645176,2016-09-01,core-util-is@1.0.0,0.00020763803937645176
core-util-is@1.0.0,0.0002265905873161161,2016-06-01,core-util-is@1.0.0,0.0002265905873161161
